Date,Title,Link,Source
2024-08-20 09:56:00,"North America sees 70% jump in data center supply in construction, CBRE report says",https://finance.yahoo.com/news/north-america-sees-70-jump-135625078.html,Reuters
2024-06-22 08:00:00,Dubai Real Estates Resilience May Signal End of Boom-Bust Cycle,https://finance.yahoo.com/news/dubai-real-estate-resilience-may-120000447.html,Bloomberg
