Date,Title,Link,Source
2024-09-09 18:03:00,"Trojan condoms contain 'forever chemicals,' lawsuit claims",https://finance.yahoo.com/news/trojan-condoms-contain-forever-chemicals-220340235.html,Reuters
2024-08-02 08:04:00,Condom maker Church & Dwight sees FY forecasts at lower end as consumers turn cautious,https://finance.yahoo.com/news/condom-maker-church-dwight-sees-120449594.html,Reuters
2024-05-02 07:45:00,OxiClean maker Church & Dwight boosts profit forecast on resilient demand,https://finance.yahoo.com/news/oxiclean-maker-church-dwight-boosts-114504917.html,Reuters
