Date,Title,Link,Source
2024-11-07 18:06:00,Biden Rushing Study That Threatens to Slow Trumps LNG Plans,https://finance.yahoo.com/news/biden-rushing-study-threatens-slow-230624994.html,Bloomberg
2024-11-07 16:46:00,US LNG developers see Trump win lifting pall over expansions,https://finance.yahoo.com/news/us-lng-developers-see-trump-214635313.html,Reuters
2024-11-06 09:13:00,"Sempra misses profit estimates on higher expenses, lower utility earnings",https://finance.yahoo.com/news/sempra-misses-profit-estimates-higher-141326046.html,Reuters
2024-10-23 11:24:00,JPMorgan Eyes Physical LNG Trading After Dimon Hails Boon,https://finance.yahoo.com/news/jpmorgan-eyes-physical-lng-trading-080000955.html,Bloomberg
2024-08-06 09:53:00,"Utility Sempra misses second-quarter profit, revenue estimates",https://finance.yahoo.com/news/sempra-posts-higher-q2-profit-135328473.html,Reuters
2024-06-26 10:39:00,"Aramco May Buy Stake in Sempra US Gas Plant, Get LNG Supply",https://finance.yahoo.com/news/aramco-may-buy-stake-sempra-143929400.html,Bloomberg
2024-05-13 06:00:00,"CORRECTED-Sempra revisits choice of Bechtel on Cameron LNG expansion to cut costs, sources say",https://finance.yahoo.com/news/sempra-revisits-choice-bechtel-cameron-100000642.html,Reuters
2024-05-07 14:17:00,UPDATE 1-US electric utility Sempra's profit falls 17% in first quarter,https://finance.yahoo.com/news/1-us-electric-utility-sempras-181745212.html,Reuters
2025-02-25 09:17:00,Sempra shares slump after dour 2025 profit forecast on high costs,https://finance.yahoo.com/news/sempra-lowers-2025-profit-forecast-141718750.html,Reuters
