Date,Title,Link,Source
2024-11-05 09:31:00,Expeditors International beats Q3 estimates on early freight moves,https://finance.yahoo.com/news/expeditors-international-beats-q3-estimates-143153728.html,Reuters
2024-05-07 09:21:00,Expeditors International beats quarterly profit estimates as freight volumes improve,https://finance.yahoo.com/news/expeditors-international-beats-quarterly-profit-132123801.html,Reuters
2024-02-20 09:56:00,Expeditors aims to cut costs as profit drops in uncertain freight market,https://finance.yahoo.com/news/expeditors-aims-cut-costs-profit-145610264.html,Reuters
