Date,Title,Link,Source
2024-11-12 16:54:00,Rocket Shares Dive as Home Lender Predicts Lower Revenue Ahead,https://finance.yahoo.com/news/rocket-shares-dive-home-lender-215407107.html,Bloomberg
2024-08-23 14:00:00,Home Lender Rocket Seeks AI-Fueled Rebound After Bumpy Era,https://finance.yahoo.com/news/rocket-guard-aims-ai-fueled-113000356.html,Bloomberg
2024-12-23 14:27:00,US accuses Rocket Homes of illegal kickbacks in mortgage scheme,https://finance.yahoo.com/news/us-accuses-rocket-homes-illegal-192732183.html,Reuters
