Date,Title,Link,Source
2024-08-14 17:00:00,"Buffetts Berkshire Added Ulta Beauty, Heico in Second Quarter",https://finance.yahoo.com/news/buffett-berkshire-added-ulta-beauty-210018702.html,Bloomberg
2024-07-24 09:32:00,"Donald Trump presidency would be good for defense spending, HEICO exec said",https://finance.yahoo.com/news/donald-trump-presidency-good-defense-133221858.html,Reuters
