Date,Title,Link,Source
2024-11-07 12:04:00,Williams CEO Optimistic That GOP Win Will Speed Pipeline Permits,https://finance.yahoo.com/news/williams-ceo-optimistic-gop-win-170444348.html,Bloomberg
2024-09-04 10:46:00,Targa Resources Rebuffed Takeover Interest From Larger Rival Williams,https://finance.yahoo.com/news/targa-resources-rebuffed-takeover-interest-131015713.html,Bloomberg
2024-08-06 12:07:00,Williams CEO Says Congress Is Key to Building US Energy Projects,https://finance.yahoo.com/news/williams-ceo-says-congress-key-160706799.html,Bloomberg
2024-06-11 21:22:00,Pipeline Brawl Rattles Industry Desperate to Build,https://finance.yahoo.com/news/pipeline-brawl-louisiana-rattles-industry-120000952.html,Bloomberg
2024-05-14 16:46:00,Williams confident rival's latest bid to halt Louisiana natgas pipeline project won't work,https://finance.yahoo.com/news/williams-confident-rivals-latest-bid-204649396.html,Reuters
2024-05-07 12:38:00,Williams expects to win Energy Transfer dispute on Louisiana natgas pipe,https://finance.yahoo.com/news/williams-expects-win-energy-transfer-163845859.html,Reuters
2024-04-08 14:32:00,Energy Transfer Files for Regulator Review in Pipeline Spat,https://finance.yahoo.com/news/energy-transfer-files-regulator-review-170532464.html,Bloomberg
