Date,Title,Link,Source
2024-06-03 13:45:00,"Lower-income Americans booked fewer hotels in April, dampening industry outlook",https://finance.yahoo.com/news/lower-income-americans-booked-fewer-174515290.html,Reuters
2024-04-23 17:40:00,CoStar beats Q1 revenue on strong consumer traffic on website,https://finance.yahoo.com/news/costar-beats-q1-revenue-strong-214027664.html,Reuters
