Date,Title,Link,Source
2024-11-05 20:56:00,Coupang Declines After Retail Sales Miss Estimates,https://finance.yahoo.com/news/coupang-revenue-climbs-newer-businesses-211117744.html,Bloomberg
2024-08-06 19:46:00,Coupang Posts First Loss Since 2022 as Farfetch Saps Profit,https://finance.yahoo.com/news/coupang-posts-first-loss-since-201214278.html,Bloomberg
2025-02-25 21:37:00,Coupangs Shares Climb After Profit Surges in Competitive Market,https://finance.yahoo.com/news/coupang-profit-beats-estimates-even-212342731.html,Bloomberg
