Date,Title,Link,Source
2024-10-22 09:42:00,"Norfolk Southern posts upbeat quarterly results on improving rail service, volumes",https://finance.yahoo.com/news/norfolk-southern-posts-upbeat-quarterly-134252779.html,Reuters
2024-09-11 17:31:00,"Norfolk Southern terminates CEO, appoints CFO to lead company",https://finance.yahoo.com/news/norfolk-southern-negotiating-ceos-exit-213120661.html,Reuters
2024-09-08 15:28:00,Norfolk Southern says investigating CEO over alleged misconduct,https://finance.yahoo.com/news/norfolk-southern-board-probing-ceo-192837659.html,Reuters
2024-09-04 10:13:00,Norfolk Southern reaches tentative deal with train conductor union,https://finance.yahoo.com/news/norfolk-southern-reaches-tentative-deal-141339163.html,Reuters
2024-08-23 17:36:00,Norfolk Southern reaches agreements with four labor unions,https://finance.yahoo.com/news/norfolk-southern-reaches-agreements-four-213609850.html,Reuters
2025-01-29 10:21:00,"Norfolk Southern beats profit estimates helped by cost cuts, insurance recovery",https://finance.yahoo.com/news/norfolk-southern-beats-profit-estimates-152139072.html,Reuters
