Date,Title,Link,Source
2024-12-08 15:17:00,Arthur J Gallagher Nears $12 Billion Deal to Buy AssuredPartners,https://finance.yahoo.com/news/arthur-j-gallagher-nears-12-201742202.html,Bloomberg
2024-12-09 06:11:00,Arthur J Gallagher strikes $13.5 billion deal to strengthen US insurance broker business,https://finance.yahoo.com/news/arthur-j-gallagher-buy-assuredpartners-111114549.html,Reuters
2025-01-30 16:48:00,Arthur J Gallagher posts profit in Q4 on boost from commissions,https://finance.yahoo.com/news/arthur-j-gallagher-posts-profit-214842142.html,Reuters
