Date,Title,Link,Source
2024-09-26 16:29:00,"BNY Approved by SEC for Crypto Custody Beyond ETFs, Gensler Says",https://finance.yahoo.com/news/bny-approved-sec-crypto-custody-202916270.html,Bloomberg
2024-08-26 15:44:00,"Bank of New York Mellon to pay $5 million over swap reporting, supervision failures, CFTC says",https://finance.yahoo.com/news/bank-york-mellon-pay-5-194438425.html,Reuters
2024-08-14 17:51:00,SEC Fines Firms $393 Million in Latest WhatsApp Probe Cases,https://finance.yahoo.com/news/sec-says-fined-26-firms-203946475.html,Bloomberg
2024-07-12 06:43:00,BNY beats quarterly profit estimates on investment service fee boost,https://finance.yahoo.com/news/bny-quarterly-profit-rises-investment-104327594.html,Reuters
