Date,Title,Link,Source
2024-11-05 07:03:00,Yum Brands reports surprise fall in global sales amid KFC's struggles in US,https://finance.yahoo.com/news/yum-brands-reports-surprise-fall-120327974.html,Reuters
2024-10-24 13:35:00,Yum Brands takes out onions from meals after E.coli outbreak at McDonald's,https://finance.yahoo.com/news/yum-brands-takes-onions-meals-173533563.html,Reuters
2025-02-06 07:06:00,Taco Bell parent serves up sales beat as value meals whet demand,https://finance.yahoo.com/news/taco-bell-parent-yum-posts-120645322.html,Reuters
2025-03-06 06:01:00,Yum's Taco Bell shows off AI tool for fast-food managers,https://finance.yahoo.com/news/yums-taco-bell-shows-off-110149624.html,Reuters
